"","OFNS_DESC","LAW_CAT_CD","BORO_NM","PREM_TYP_DESC","Latitude","Longitude"
"214539","OFFENSES INVOLVING FRAUD","MISDEMEANOR","BROOKLYN","STREET",40.65710398,-73.95024998
"143089","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","STATEN ISLAND","STREET",40.54701669,-74.14969006
"214994","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN","STREET",40.81982325,-73.9554466
"133665","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","MANHATTAN","STREET",NA,NA
"23497","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.62804073,-73.90449384
"255486","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.81155562,-73.84629321
"165882","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.69699456,-73.93522526
"228009","GRAND LARCENY","FELONY","BRONX","STREET",40.85480121,-73.89215249
"37489","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","STATEN ISLAND","STREET",40.60159887,-74.07496993
"285131","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.6833602,-74.00473914
"140630","ROBBERY","FELONY","BROOKLYN","STREET",40.65130903,-73.94863258
"137905","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.57722167,-73.96327964
"218336","FELONY ASSAULT","FELONY","MANHATTAN","STREET",40.75677857,-73.98271182
"189277","ROBBERY","FELONY","BROOKLYN","STREET",40.66420848,-73.89775928
"64165","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.88584329,-73.91093344
"211715","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","BRONX","STREET",40.84620524,-73.9196068
"45088","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.62458597,-74.00836256
"282819","BURGLARY","FELONY","BROOKLYN","STREET",40.67676014,-73.88586091
"210093","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.69505878,-73.93894872
"105881","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.67009115,-73.98554605
"202530","GRAND LARCENY OF MOTOR VEHICLE","FELONY","QUEENS","STREET",40.76251154,-73.87234672
"168077","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.65596625,-73.91505705
"194500","CRIMINAL MISCHIEF & RELATED OF","FELONY","QUEENS","STREET",40.69792657,-73.8275281
"84372","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN","STREET",40.75032662,-73.99111205
"278611","DANGEROUS WEAPONS","FELONY","QUEENS","STREET",40.73736516,-73.91891178
"225458","OFFENSES INVOLVING FRAUD","MISDEMEANOR","MANHATTAN","STREET",40.71940455,-74.00188456
"231368","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.72498755,-73.93868319
"8043","FELONY ASSAULT","FELONY","BROOKLYN","STREET",40.67414213,-73.93620279
"68210","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.67629728,-74.01280701
"89521","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BROOKLYN","STREET",40.64271821,-73.99427571
"34178","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","BROOKLYN","STREET",40.61825095,-73.9910828
"11529","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.70518898,-73.94285275
"55383","FORGERY","FELONY","QUEENS","STREET",40.67463876,-73.80451214
"34550","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.74430732,-73.99021785
"174240","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","BROOKLYN","STREET",40.57759019,-73.97647646
"153459","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","MANHATTAN","STREET",40.74019529,-73.98636805
"93403","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","STATEN ISLAND","STREET",40.5479876,-74.18589788
"16343","FELONY ASSAULT","FELONY","QUEENS","STREET",40.75535186,-73.87869864
"163541","ROBBERY","FELONY","BROOKLYN","STREET",40.70680075,-73.93371168
"51828","SEX CRIMES","MISDEMEANOR","MANHATTAN","STREET",NA,NA
"62599","ROBBERY","FELONY","QUEENS","STREET",40.75400701,-73.94243189
"12211","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.66798434,-73.93398457
"166800","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.68536677,-73.9385141
"245177","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.72495985,-73.99491084
"120338","HARRASSMENT 2","VIOLATION","MANHATTAN","STREET",40.80088089,-73.94095381
"31491","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.69455833,-73.97214027
"184664","ROBBERY","FELONY","QUEENS","STREET",40.75658827,-73.92975303
"307793","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.61572587,-73.90914711
"136931","DANGEROUS WEAPONS","FELONY","BROOKLYN","STREET",40.66987419,-73.88112153
"102481","HARRASSMENT 2","VIOLATION","BRONX","STREET",40.87465879,-73.91108944
"90327","MISCELLANEOUS PENAL LAW","FELONY","MANHATTAN","STREET",40.80025209,-73.94043787
"290878","DANGEROUS DRUGS","MISDEMEANOR","STATEN ISLAND","STREET",40.61549122,-74.08165623
"24730","ROBBERY","FELONY","BRONX","STREET",40.82869107,-73.90835406
"168840","ROBBERY","FELONY","BROOKLYN","STREET",40.68563843,-73.91660215
"170041","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS","STREET",40.70632881,-73.81206203
"27638","MISCELLANEOUS PENAL LAW","FELONY","BROOKLYN","STREET",40.69073831,-73.9439325
"90617","ROBBERY","FELONY","BRONX","STREET",40.81415217,-73.91920117
"305556","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","QUEENS","STREET",40.74013422,-73.91835629
"71247","MISCELLANEOUS PENAL LAW","FELONY","MANHATTAN","STREET",40.84831983,-73.93446705
"263499","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.79433796,-73.97102588
"84496","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.67975902,-73.88747098
"121730","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.60591082,-73.9567958
"52912","FELONY ASSAULT","FELONY","BRONX","STREET",40.83626606,-73.91132866
"65435","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN","STREET",40.81729034,-73.93854034
"42575","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.62171522,-74.00059221
"111726","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","BRONX","STREET",40.90184825,-73.8570126
"242244","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.68120716,-73.72995383
"301501","GRAND LARCENY","FELONY","MANHATTAN","STREET",40.77437521,-73.98337519
"124799","HARRASSMENT 2","VIOLATION","BRONX","STREET",40.829625,-73.82934759
"163377","HARRASSMENT 2","VIOLATION","BRONX","STREET",40.83982184,-73.91313817
"238839","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","MANHATTAN","STREET",40.74410728,-73.99564558
"294071","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","MANHATTAN","STREET",40.8432723,-73.93444311
"280558","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.81100084,-73.91484836
"189025","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.66622179,-73.94945377
"292585","SEX CRIMES","MISDEMEANOR","QUEENS","STREET",NA,NA
"176088","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.61769308,-73.98465329
"51411","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS","STREET",40.69960996,-73.81060233
"255787","DANGEROUS WEAPONS","FELONY","MANHATTAN","STREET",40.74726404,-73.97586077
"62505","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.57663365,-73.98477432
"141153","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.67832172,-73.94552565
"139814","SEX CRIMES","MISDEMEANOR","BROOKLYN","STREET",NA,NA
"181238","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.69619678,-73.94216085
"226935","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.61058621,-73.98068234
"316771","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN","STREET",40.81804695,-73.95424471
"122482","FORGERY","FELONY","BROOKLYN","STREET",40.66812637,-73.89291933
"59298","ROBBERY","FELONY","QUEENS","STREET",40.70808531,-73.78237229
"262313","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.73647347,-73.9869642
"87039","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.66864637,-73.91778413
"246149","GRAND LARCENY","FELONY","BRONX","STREET",40.81418101,-73.92121337
"49706","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","QUEENS","STREET",40.68820768,-73.80057086
"152395","ROBBERY","FELONY","QUEENS","STREET",NA,NA
"128396","OFFENSES AGAINST THE PERSON","MISDEMEANOR","BRONX","STREET",40.83772939,-73.92761827
"258706","HARRASSMENT 2","VIOLATION","MANHATTAN","STREET",40.8378117,-73.94214254
"75827","FELONY ASSAULT","FELONY","QUEENS","STREET",40.75690601,-73.8931881
"269306","ROBBERY","FELONY","BRONX","STREET",40.81930745,-73.90235509
"312216","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","MANHATTAN","STREET",40.71925596,-73.99050291
"180459","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN","STREET",40.79971249,-73.95500496
"157548","GRAND LARCENY OF MOTOR VEHICLE","FELONY","QUEENS","STREET",40.67644749,-73.8322812
"27186","DANGEROUS WEAPONS","FELONY","MANHATTAN","STREET",40.85051467,-73.93286362
"247242","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","QUEENS","STREET",40.7473998,-73.88625237
"173812","HARRASSMENT 2","VIOLATION","BRONX","STREET",40.84300086,-73.8262412
"156560","SEX CRIMES","MISDEMEANOR","QUEENS","STREET",NA,NA
"57827","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","MANHATTAN","STREET",40.73856022,-73.9996839
"137792","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.61976449,-73.97891464
"29727","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS","STREET",40.70787733,-73.89417199
"292418","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.6828421,-73.92134331
"11231","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.68151004,-73.95574451
"267525","ROBBERY","FELONY","STATEN ISLAND","STREET",40.63926377,-74.08178981
"53106","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BROOKLYN","STREET",40.6415406,-73.90241344
"97164","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN","STREET",40.71843841,-74.00053174
"241427","ESCAPE 3","MISDEMEANOR","BROOKLYN","STREET",40.69813192,-73.91946439
"3863","ROBBERY","FELONY","BROOKLYN","STREET",40.66254152,-73.92948442
"306338","DANGEROUS DRUGS","MISDEMEANOR","QUEENS","STREET",40.7574502,-73.86746546
"266012","FORGERY","FELONY","QUEENS","STREET",40.74735085,-73.88671801
"199358","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","MANHATTAN","STREET",40.8159835,-73.94321282
"61274","GRAND LARCENY OF MOTOR VEHICLE","FELONY","MANHATTAN","STREET",40.83504425,-73.94620683
"80696","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.64415001,-73.97020465
"3841","GRAND LARCENY","FELONY","MANHATTAN","STREET",40.83489727,-73.93775435
"162414","ROBBERY","FELONY","QUEENS","STREET",40.74539987,-73.90558151
"88709","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","QUEENS","STREET",40.74917096,-73.88990538
"93244","SEX CRIMES","MISDEMEANOR","BRONX","STREET",NA,NA
"14628","GRAND LARCENY","FELONY","MANHATTAN","STREET",40.86293411,-73.92776798
"302297","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.68028156,-73.88852647
"129141","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.81538486,-73.8235279
"194383","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","QUEENS","STREET",40.77160667,-73.9089489
"255529","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.75388053,-73.82884863
"221254","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN","STREET",40.80823177,-73.93672449
"110287","DANGEROUS DRUGS","FELONY","MANHATTAN","STREET",40.82514829,-73.94947035
"286058","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.66460949,-73.89501561
"280778","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.82847902,-73.88058162
"141735","ARSON","FELONY","MANHATTAN","STREET",40.72202293,-73.99443125
"38621","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN","STREET",40.76586421,-73.9544755
"160202","HARRASSMENT 2","VIOLATION","BRONX","STREET",40.82191038,-73.9034677
"32699","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","BROOKLYN","STREET",40.67536901,-73.96969319
"271849","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN","STREET",40.74710619,-73.98344695
"293520","GRAND LARCENY","FELONY","BRONX","STREET",40.88704702,-73.83122911
"12688","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.70939821,-73.79792127
"172202","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS","STREET",40.74120251,-73.90154934
"172775","HARRASSMENT 2","VIOLATION","QUEENS","STREET",40.78058909,-73.81430058
"302705","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","QUEENS","STREET",40.77652337,-73.78988616
"174121","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.65875818,-73.94243479
"105828","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.8590945,-73.91593276
"32448","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BROOKLYN","STREET",40.70684566,-73.94055739
"212476","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.81815239,-73.81190882
"110028","DANGEROUS DRUGS","MISDEMEANOR","QUEENS","STREET",40.70766728,-73.81314753
"11009","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.84066687,-73.9202568
"151881","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.65022328,-73.95133624
"180709","HARRASSMENT 2","VIOLATION","QUEENS","STREET",40.74408452,-73.8592711
"171984","FELONY ASSAULT","FELONY","QUEENS","STREET",40.72580213,-73.75216714
"62135","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.86662096,-73.89036173
"168763","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.71455044,-73.96018473
"316956","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","QUEENS","STREET",40.76390131,-73.91499521
"278916","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.78995928,-73.94585684
"239741","FELONY ASSAULT","FELONY","MANHATTAN","STREET",40.73856022,-73.9996839
"317896","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","STATEN ISLAND","STREET",40.59981901,-74.17824231
"51258","ROBBERY","FELONY","MANHATTAN","STREET",40.79944768,-73.96738653
"250825","CRIMINAL MISCHIEF & RELATED OF","FELONY","QUEENS","STREET",40.69175634,-73.82213504
"21770","GRAND LARCENY","FELONY","MANHATTAN","STREET",40.7382196,-73.99201218
"188825","FORGERY","FELONY","BROOKLYN","STREET",40.57275896,-73.99704618
"100536","DANGEROUS WEAPONS","MISDEMEANOR","BROOKLYN","STREET",40.64210303,-73.94863967
"55329","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.63673139,-73.96263078
"15096","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN","STREET",40.81525733,-73.94565201
"203157","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.68401246,-73.77464113
"257204","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.66959484,-73.92826214
"136827","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.87896003,-73.8267692
"43089","FELONY ASSAULT","FELONY","MANHATTAN","STREET",40.72145762,-73.99740036
"73711","GRAND LARCENY OF MOTOR VEHICLE","FELONY","BROOKLYN","STREET",40.64189094,-73.9606821
"250904","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.66430111,-73.95099075
"175347","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.83540555,-73.92478397
"32156","GRAND LARCENY OF MOTOR VEHICLE","FELONY","QUEENS","STREET",40.77165029,-73.9279067
"49312","SEX CRIMES","MISDEMEANOR","QUEENS","STREET",NA,NA
"161255","GRAND LARCENY","FELONY","QUEENS","STREET",40.73106338,-73.82520168
"33129","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","MANHATTAN","STREET",40.82164649,-73.93907828
"103401","MISCELLANEOUS PENAL LAW","FELONY","BRONX","STREET",40.88089443,-73.89748393
"268915","VEHICLE AND TRAFFIC LAWS","MISDEMEANOR","BRONX","STREET",40.84588067,-73.88617795
"129034","FORGERY","FELONY","BROOKLYN","STREET",40.6988146,-73.91836722
"294944","ROBBERY","FELONY","BRONX","STREET",40.8293309,-73.9238694
"57975","CRIMINAL MISCHIEF & RELATED OF","FELONY","BROOKLYN","STREET",40.66365672,-73.98097696
"216184","DANGEROUS DRUGS","FELONY","BROOKLYN","STREET",40.70025461,-73.92088277
"148848","ROBBERY","FELONY","BRONX","STREET",40.8544101,-73.88233163
"158671","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.69669679,-73.93779321
"236321","ROBBERY","FELONY","MANHATTAN","STREET",40.77515166,-73.98135671
"177232","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.84549511,-73.89344344
"47144","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","MANHATTAN","STREET",40.86369818,-73.91706577
"287218","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.58945057,-73.95074684
"234799","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.81802078,-73.92518658
"172168","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN","STREET",40.79605784,-73.96705231
"29824","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.57671379,-73.97281938
"146019","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN","STREET",NA,NA
"108279","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.69946453,-73.93969122
"57144","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","QUEENS","STREET",40.5897511,-73.81483126
"251319","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.84791662,-73.90356731
"188447","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN","STREET",40.79159478,-73.96659948
"282071","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN","STREET",40.85424714,-73.9371651
"173169","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.66768454,-73.99104736
"177092","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.86282362,-73.90755144
"140210","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.77412333,-73.98862848
"6210","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","QUEENS","STREET",40.7694366,-73.91024071
"203472","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","STATEN ISLAND","STREET",40.57348758,-74.09905226
"49137","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.81656228,-73.91954507
"212353","GRAND LARCENY","FELONY","QUEENS","STREET",40.73514487,-73.85270111
"104450","MISCELLANEOUS PENAL LAW","FELONY","BRONX","STREET",40.81313076,-73.92265965
"270283","CRIMINAL MISCHIEF & RELATED OF","FELONY","BROOKLYN","STREET",40.70114345,-73.9930553
"61765","HARRASSMENT 2","VIOLATION","MANHATTAN","STREET",40.78516405,-73.97900672
"182128","POSSESSION OF STOLEN PROPERTY","FELONY","BROOKLYN","STREET",40.6101722,-73.92288037
"132540","OFF. AGNST PUB ORD SENSBLTY &","MISDEMEANOR","BROOKLYN","STREET",40.63025511,-74.032703
"153694","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.61022271,-73.94370118
"229365","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","QUEENS","STREET",40.72110365,-73.88764288
"257988","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","MANHATTAN","STREET",40.76425633,-73.97387276
"162542","CRIMINAL MISCHIEF & RELATED OF","FELONY","QUEENS","STREET",40.68580688,-73.84580064
"15300","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.68519437,-73.83751625
"281321","FORGERY","FELONY","MANHATTAN","STREET",40.76428633,-73.97301719
"133511","FELONY ASSAULT","FELONY","BRONX","STREET",40.86748378,-73.89740337
"62131","DANGEROUS DRUGS","MISDEMEANOR","BROOKLYN","STREET",40.68279079,-73.98242453
"12342","ROBBERY","FELONY","BRONX","STREET",40.8643908,-73.89172478
"9317","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","QUEENS","STREET",40.70334997,-73.80020457
"20900","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","MANHATTAN","STREET",40.71984031,-73.98754466
"91839","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.62652575,-73.92718446
"168510","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.66994476,-73.95188781
"229568","HARRASSMENT 2","VIOLATION","BRONX","STREET",40.87378846,-73.88583367
"277881","OFFENSES AGAINST PUBLIC ADMINI","MISDEMEANOR","MANHATTAN","STREET",40.75031041,-74.00447683
"218532","UNAUTHORIZED USE OF A VEHICLE","MISDEMEANOR","BRONX","STREET",40.83732126,-73.9205427
"185712","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.8409683,-73.92359587
"306492","ASSAULT 3 & RELATED OFFENSES","MISDEMEANOR","BRONX","STREET",40.83611758,-73.92237274
"127270","PETIT LARCENY","MISDEMEANOR","BRONX","STREET",40.88864664,-73.84250551
"52832","PETIT LARCENY","MISDEMEANOR","QUEENS","STREET",40.6920216,-73.74561072
"106425","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.79159478,-73.96659948
"216471","FRAUDS","MISDEMEANOR","BRONX","STREET",40.86660921,-73.89544513
"90279","GRAND LARCENY","FELONY","BROOKLYN","STREET",40.73854882,-73.95533495
"126587","PETIT LARCENY","MISDEMEANOR","STATEN ISLAND","STREET",40.64644894,-74.0788365
"45916","INTOXICATED & IMPAIRED DRIVING","MISDEMEANOR","QUEENS","STREET",40.75310108,-73.86860383
"269966","DANGEROUS WEAPONS","FELONY","BROOKLYN","STREET",40.6442741,-74.01119373
"13357","DANGEROUS DRUGS","FELONY","BRONX","STREET",40.8728454,-73.89879443
"143416","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.70120492,-73.91409057
"46737","DANGEROUS DRUGS","MISDEMEANOR","BRONX","STREET",40.90369587,-73.85086248
"87591","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BRONX","STREET",40.82936329,-73.91904539
"239280","DANGEROUS DRUGS","MISDEMEANOR","MANHATTAN","STREET",40.80904637,-73.94640123
"100799","DANGEROUS WEAPONS","MISDEMEANOR","BRONX","STREET",40.84051655,-73.87982274
"112260","PETIT LARCENY","MISDEMEANOR","MANHATTAN","STREET",40.84078111,-73.93624538
"52286","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.61795278,-74.03331292
"2376","HARRASSMENT 2","VIOLATION","BROOKLYN","STREET",40.65025283,-73.90273584
"120059","ROBBERY","FELONY","BRONX","STREET",40.8368192,-73.91695834
"296357","CRIMINAL MISCHIEF & RELATED OF","FELONY","QUEENS","STREET",40.6829939,-73.79506276
"158243","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.69205543,-73.91253013
"179313","DANGEROUS WEAPONS","FELONY","BROOKLYN","STREET",40.65525788,-73.95296159
"19721","CRIMINAL MISCHIEF & RELATED OF","MISDEMEANOR","BROOKLYN","STREET",40.64658563,-74.00520499
"213220","OFFENSES AGAINST THE PERSON","MISDEMEANOR","BRONX","STREET",40.84055694,-73.92841751
"146429","ROBBERY","FELONY","MANHATTAN","STREET",40.73229332,-73.98792119
"12562","PETIT LARCENY","MISDEMEANOR","BROOKLYN","STREET",40.57430102,-73.98869129
